RCP,city,year,value
45,Munich,1987,2.58740901947021
45,Munich,1988,2.66594886779785
45,Munich,1989,2.6106960773468
45,Munich,1990,2.68762731552124
45,Munich,1991,2.90121340751648
45,Munich,1992,3.04231667518616
45,Munich,1993,3.14410924911499
45,Munich,1994,3.19708752632141
45,Munich,1995,3.30370807647705
45,Munich,1996,3.35936307907104
45,Munich,1997,3.606121301651
45,Munich,1998,3.6657407283783
45,Munich,1999,3.8088550567627
45,Munich,2000,3.94057965278625
45,Munich,2001,3.97934937477112
45,Munich,2002,4.14682054519653
45,Munich,2003,4.0850043296814
45,Munich,2004,4.25271654129028
45,Munich,2005,4.52768182754517
45,Munich,2006,4.54134750366211
45,Munich,2007,4.52484226226807
45,Munich,2008,4.72476053237915
45,Munich,2009,4.8032431602478
45,Munich,2010,4.9005651473999
45,Munich,2011,5.1759672164917
45,Munich,2012,5.44938087463379
45,Munich,2013,5.79940366744995
45,Munich,2014,6.16544961929321
45,Munich,2015,6.41542530059814
45,Munich,2016,6.47241353988647
45,Munich,2017,6.70419502258301
45,Munich,2018,6.61035633087158
45,Munich,2019,6.92452812194824
45,Munich,2020,7.07018375396729
45,Munich,2021,6.85724115371704
45,Munich,2022,6.92060852050781
45,Munich,2023,6.94373464584351
45,Munich,2024,7.11201000213623
45,Munich,2025,7.64099740982056
45,Munich,2026,7.79085874557495
45,Munich,2027,7.95358324050903
45,Munich,2028,8.13343334197998
45,Munich,2029,8.25519371032715
45,Munich,2030,8.38391780853271
45,Munich,2031,8.55023860931396
45,Munich,2032,8.55040073394775
45,Munich,2033,9.22856044769287
45,Munich,2034,9.44993877410889
45,Munich,2035,9.40444469451904
45,Munich,2036,9.75460624694824
45,Munich,2037,9.94414520263672
45,Munich,2038,10.2090425491333
45,Munich,2039,10.31081199646
45,Munich,2040,10.3778810501099
45,Munich,2041,10.6365365982056
45,Munich,2042,10.9140882492065
45,Munich,2043,10.709997177124
45,Munich,2044,10.7049627304077
45,Munich,2045,11.0028953552246
45,Munich,2046,11.3203430175781
45,Munich,2047,11.3060331344604
45,Munich,2048,11.7090320587158
45,Munich,2049,11.9285955429077
45,Munich,2050,12.2240657806396
45,Munich,2051,12.5983629226685
45,Munich,2052,12.7482023239136
45,Munich,2053,13.123363494873
45,Munich,2054,13.2556495666504
45,Munich,2055,13.0866270065308
45,Munich,2056,13.2051448822021
45,Munich,2057,13.0648460388184
45,Munich,2058,13.0931453704834
45,Munich,2059,13.1967306137085
45,Munich,2060,13.3755922317505
45,Munich,2061,13.3703622817993
45,Munich,2062,13.5767421722412
45,Munich,2063,13.3080644607544
45,Munich,2064,13.2023067474365
45,Munich,2065,13.532398223877
45,Munich,2066,13.7339506149292
45,Munich,2067,14.0411911010742
45,Munich,2068,13.7828359603882
45,Munich,2069,13.9425592422485
45,Munich,2070,14.1641807556152
45,Munich,2071,13.9996290206909
45,Munich,2072,14.1597547531128
45,Munich,2073,14.6167430877686
45,Munich,2074,14.5828456878662
45,Munich,2075,14.5631799697876
45,Munich,2076,14.4333295822144
45,Munich,2077,14.3790426254272
45,Munich,2078,14.3618936538696
45,Munich,2079,14.3271684646606
45,Munich,2080,14.3751573562622
45,Munich,2081,14.5359859466553
45,Munich,2082,14.7678709030151
45,Munich,2083,14.7806529998779
45,Munich,2084,14.9490098953247
45,Munich,2085,14.6829071044922
45,Paris,1986,3.97622585296631
45,Paris,1987,4.09684181213379
45,Paris,1988,4.29570150375366
45,Paris,1989,4.24684190750122
45,Paris,1990,4.38060998916626
45,Paris,1991,4.50991630554199
45,Paris,1992,4.66675996780396
45,Paris,1993,4.77219915390015
45,Paris,1994,4.88789558410645
45,Paris,1995,5.0284218788147
45,Paris,1996,5.06218957901001
45,Paris,1997,5.20612955093384
45,Paris,1998,5.19508075714111
45,Paris,1999,5.4541974067688
45,Paris,2000,5.60218000411987
45,Paris,2001,5.90183115005493
45,Paris,2002,6.22385168075562
45,Paris,2003,6.00200939178467
45,Paris,2004,6.1985878944397
45,Paris,2005,6.55446910858154
45,Paris,2006,6.63428735733032
45,Paris,2007,6.54972839355469
45,Paris,2008,6.79385471343994
45,Paris,2009,6.75464773178101
45,Paris,2010,6.77649736404419
45,Paris,2011,6.99412631988525
45,Paris,2012,7.31123542785645
45,Paris,2013,7.44930934906006
45,Paris,2014,7.8582558631897
45,Paris,2015,7.97097301483154
45,Paris,2016,8.15036487579346
45,Paris,2017,8.09738540649414
45,Paris,2018,8.01861381530762
45,Paris,2019,8.24150371551514
45,Paris,2020,8.20598220825195
45,Paris,2021,8.14352130889893
45,Paris,2022,8.23974227905273
45,Paris,2023,8.45219612121582
45,Paris,2024,8.57508563995361
45,Paris,2025,8.95921039581299
45,Paris,2026,8.97175693511963
45,Paris,2027,9.24781227111816
45,Paris,2028,9.47307586669922
45,Paris,2029,9.41597652435303
45,Paris,2030,9.47553539276123
45,Paris,2031,9.14615154266357
45,Paris,2032,8.9253568649292
45,Paris,2033,9.37825107574463
45,Paris,2034,9.53570747375488
45,Paris,2035,9.57149314880371
45,Paris,2036,9.75640869140625
45,Paris,2037,10.1822004318237
45,Paris,2038,10.3415813446045
45,Paris,2039,10.507984161377
45,Paris,2040,10.4578056335449
45,Paris,2041,10.6043920516968
45,Paris,2042,10.6250076293945
45,Paris,2043,10.7819366455078
45,Paris,2044,10.7595672607422
45,Paris,2045,10.7991313934326
45,Paris,2046,11.0505275726318
45,Paris,2047,11.1078910827637
45,Paris,2048,11.5241231918335
45,Paris,2049,11.6505355834961
45,Paris,2050,12.1785144805908
45,Paris,2051,12.5503568649292
45,Paris,2052,12.6365919113159
45,Paris,2053,12.7125625610352
45,Paris,2054,12.769063949585
45,Paris,2055,12.7182731628418
45,Paris,2056,13.0254573822021
45,Paris,2057,12.9321308135986
45,Paris,2058,12.8584423065186
45,Paris,2059,13.1828212738037
45,Paris,2060,13.3437070846558
45,Paris,2061,13.717303276062
45,Paris,2062,13.9077434539795
45,Paris,2063,13.6072158813477
45,Paris,2064,13.3474864959717
45,Paris,2065,13.5375776290894
45,Paris,2066,13.7269630432129
45,Paris,2067,13.7388887405396
45,Paris,2068,13.6901226043701
45,Paris,2069,14.1728429794312
45,Paris,2070,14.3542518615723
45,Paris,2071,14.4626712799072
45,Paris,2072,14.519250869751
45,Paris,2073,14.7213535308838
45,Paris,2074,14.7888116836548
45,Paris,2075,14.8869647979736
45,Paris,2076,14.470911026001
45,Paris,2077,14.4814405441284
45,Paris,2078,14.4880199432373
45,Paris,2079,14.5112590789795
45,Paris,2080,14.6463537216187
45,Paris,2081,14.5494260787964
45,Paris,2082,14.8417911529541
45,Paris,2083,14.9346837997437
45,Paris,2084,15.1524906158447
45,Paris,2085,15.2074880599976
45,Rome,1986,2.76575112342834
45,Rome,1987,2.97572994232178
45,Rome,1988,3.0960202217102
45,Rome,1989,3.02362704277039
45,Rome,1990,3.02627730369568
45,Rome,1991,3.12250018119812
45,Rome,1992,3.2788987159729
45,Rome,1993,3.38540434837341
45,Rome,1994,3.48799395561218
45,Rome,1995,3.72947812080383
45,Rome,1996,3.71625256538391
45,Rome,1997,3.9736704826355
45,Rome,1998,4.32729434967041
45,Rome,1999,4.46490859985352
45,Rome,2000,4.77944374084473
45,Rome,2001,5.14255905151367
45,Rome,2002,5.52587795257568
45,Rome,2003,5.59333515167236
45,Rome,2004,6.03384637832642
45,Rome,2005,6.27484655380249
45,Rome,2006,6.36176013946533
45,Rome,2007,6.45796585083008
45,Rome,2008,6.67252969741821
45,Rome,2009,7.16104221343994
45,Rome,2010,7.14607858657837
45,Rome,2011,7.52528429031372
45,Rome,2012,7.84098958969116
45,Rome,2013,8.36094951629639
45,Rome,2014,9.02799892425537
45,Rome,2015,9.32199668884277
45,Rome,2016,9.54014110565186
45,Rome,2017,9.85676097869873
45,Rome,2018,9.70929336547852
45,Rome,2019,10.0611209869385
45,Rome,2020,10.5836381912231
45,Rome,2021,10.6562604904175
45,Rome,2022,10.9198656082153
45,Rome,2023,11.1759738922119
45,Rome,2024,11.5531558990479
45,Rome,2025,12.2274370193481
45,Rome,2026,12.5400981903076
45,Rome,2027,13.0324974060059
45,Rome,2028,13.4901819229126
45,Rome,2029,13.8092269897461
45,Rome,2030,13.9709119796753
45,Rome,2031,14.0942516326904
45,Rome,2032,14.1831493377686
45,Rome,2033,15.3364715576172
45,Rome,2034,15.7597198486328
45,Rome,2035,16.0190868377686
45,Rome,2036,16.9461574554443
45,Rome,2037,17.4793586730957
45,Rome,2038,17.7982177734375
45,Rome,2039,17.8040256500244
45,Rome,2040,18.3709392547607
45,Rome,2041,19.0043182373047
45,Rome,2042,19.48996925354
45,Rome,2043,19.5543785095215
45,Rome,2044,19.5445690155029
45,Rome,2045,20.0960178375244
45,Rome,2046,20.5827484130859
45,Rome,2047,20.8102035522461
45,Rome,2048,21.4614849090576
45,Rome,2049,22.1395778656006
45,Rome,2050,22.3478355407715
45,Rome,2051,22.9955253601074
45,Rome,2052,23.2521514892578
45,Rome,2053,23.855396270752
45,Rome,2054,24.0571346282959
45,Rome,2055,23.9498691558838
45,Rome,2056,24.1855659484863
45,Rome,2057,24.1627159118652
45,Rome,2058,24.1315116882324
45,Rome,2059,24.61745262146
45,Rome,2060,25.2763957977295
45,Rome,2061,25.6339702606201
45,Rome,2062,26.2023868560791
45,Rome,2063,25.6483345031738
45,Rome,2064,25.4881744384766
45,Rome,2065,25.9977722167969
45,Rome,2066,26.0170040130615
45,Rome,2067,26.4936809539795
45,Rome,2068,26.3251419067383
45,Rome,2069,26.89892578125
45,Rome,2070,26.959680557251
45,Rome,2071,26.528844833374
45,Rome,2072,26.8638668060303
45,Rome,2073,27.4008846282959
45,Rome,2074,27.6733989715576
45,Rome,2075,27.6901111602783
45,Rome,2076,27.4513244628906
45,Rome,2077,27.2500228881836
45,Rome,2078,27.4101848602295
45,Rome,2079,27.3810596466064
45,Rome,2080,27.6864967346191
45,Rome,2081,27.75368309021
45,Rome,2082,28.1956996917725
45,Rome,2083,28.4281673431396
45,Rome,2084,28.9269180297852
45,Rome,2085,28.9460849761963
45,Valencia,1986,2.73638916015625
45,Valencia,1987,2.86496233940125
45,Valencia,1988,2.92313718795776
45,Valencia,1989,2.60799050331116
45,Valencia,1990,2.69589948654175
45,Valencia,1991,2.72096109390259
45,Valencia,1992,2.84577679634094
45,Valencia,1993,2.97235798835754
45,Valencia,1994,3.01757216453552
45,Valencia,1995,3.21968698501587
45,Valencia,1996,3.19966697692871
45,Valencia,1997,3.28709077835083
45,Valencia,1998,3.68727517127991
45,Valencia,1999,3.95606637001038
45,Valencia,2000,4.03004789352417
45,Valencia,2001,4.35086631774902
45,Valencia,2002,4.48547029495239
45,Valencia,2003,4.57395839691162
45,Valencia,2004,4.82494735717773
45,Valencia,2005,5.21449613571167
45,Valencia,2006,5.26021766662598
45,Valencia,2007,5.41412401199341
45,Valencia,2008,5.79511260986328
45,Valencia,2009,6.06054067611694
45,Valencia,2010,6.16533660888672
45,Valencia,2011,6.27862071990967
45,Valencia,2012,6.77035856246948
45,Valencia,2013,7.2003903388977
45,Valencia,2014,7.45952224731445
45,Valencia,2015,7.57556486129761
45,Valencia,2016,7.57021617889404
45,Valencia,2017,7.73617124557495
45,Valencia,2018,7.70860719680786
45,Valencia,2019,7.98430871963501
45,Valencia,2020,8.27673816680908
45,Valencia,2021,8.39293003082275
45,Valencia,2022,8.50418663024902
45,Valencia,2023,8.72216892242432
45,Valencia,2024,8.94110870361328
45,Valencia,2025,9.53362560272217
45,Valencia,2026,9.62441253662109
45,Valencia,2027,10.2504119873047
45,Valencia,2028,10.7369499206543
45,Valencia,2029,11.0827169418335
45,Valencia,2030,11.4018411636353
45,Valencia,2031,11.3275527954102
45,Valencia,2032,11.2181749343872
45,Valencia,2033,12.0111122131348
45,Valencia,2034,12.3368787765503
45,Valencia,2035,12.0439834594727
45,Valencia,2036,12.6466512680054
45,Valencia,2037,13.2753667831421
45,Valencia,2038,13.3358144760132
45,Valencia,2039,13.6873149871826
45,Valencia,2040,14.1318950653076
45,Valencia,2041,14.7211008071899
45,Valencia,2042,14.6819181442261
45,Valencia,2043,14.7647180557251
45,Valencia,2044,15.0202922821045
45,Valencia,2045,15.7476987838745
45,Valencia,2046,16.0833568572998
45,Valencia,2047,16.1419353485107
45,Valencia,2048,16.6557731628418
45,Valencia,2049,17.0464878082275
45,Valencia,2050,17.3326587677002
45,Valencia,2051,18.0117588043213
45,Valencia,2052,18.252555847168
45,Valencia,2053,18.7273960113525
45,Valencia,2054,18.8133563995361
45,Valencia,2055,18.8616008758545
45,Valencia,2056,19.5308933258057
45,Valencia,2057,19.5889377593994
45,Valencia,2058,19.4748706817627
45,Valencia,2059,19.6483612060547
45,Valencia,2060,19.8578872680664
45,Valencia,2061,20.3993453979492
45,Valencia,2062,21.0907192230225
45,Valencia,2063,20.8772773742676
45,Valencia,2064,20.8583698272705
45,Valencia,2065,21.4170093536377
45,Valencia,2066,21.2696304321289
45,Valencia,2067,21.3728866577148
45,Valencia,2068,21.4366912841797
45,Valencia,2069,21.945613861084
45,Valencia,2070,21.9368762969971
45,Valencia,2071,21.772912979126
45,Valencia,2072,22.3261127471924
45,Valencia,2073,22.8203315734863
45,Valencia,2074,23.4220714569092
45,Valencia,2075,23.0990886688232
45,Valencia,2076,23.2510738372803
45,Valencia,2077,23.3629703521729
45,Valencia,2078,23.8649044036865
45,Valencia,2079,24.1496295928955
45,Valencia,2080,24.4339008331299
45,Valencia,2081,24.4568119049072
45,Valencia,2082,24.7204532623291
45,Valencia,2083,24.8554458618164
45,Valencia,2084,25.3067359924316
45,Valencia,2085,25.1818695068359
45,Madrid,1986,3.60244941711426
45,Madrid,1987,3.75350689888
45,Madrid,1988,3.9431676864624
45,Madrid,1989,3.70323848724365
45,Madrid,1990,3.81729507446289
45,Madrid,1991,4.07619905471802
45,Madrid,1992,4.25885248184204
45,Madrid,1993,4.64654922485352
45,Madrid,1994,4.67090320587158
45,Madrid,1995,4.94783353805542
45,Madrid,1996,5.00396823883057
45,Madrid,1997,5.27033281326294
45,Madrid,1998,5.45654439926147
45,Madrid,1999,5.61601877212524
45,Madrid,2000,5.74674224853516
45,Madrid,2001,5.91593551635742
45,Madrid,2002,6.17256498336792
45,Madrid,2003,6.29911756515503
45,Madrid,2004,6.60058641433716
45,Madrid,2005,6.95612478256226
45,Madrid,2006,7.03999471664429
45,Madrid,2007,7.22745704650879
45,Madrid,2008,7.47200202941895
45,Madrid,2009,7.89730405807495
45,Madrid,2010,8.14206790924072
45,Madrid,2011,8.18096542358398
45,Madrid,2012,8.59296703338623
45,Madrid,2013,8.92171764373779
45,Madrid,2014,9.1959285736084
45,Madrid,2015,9.22695350646973
45,Madrid,2016,9.20510101318359
45,Madrid,2017,9.35336303710938
45,Madrid,2018,9.35089588165283
45,Madrid,2019,9.65502548217773
45,Madrid,2020,9.88895511627197
45,Madrid,2021,9.84603786468506
45,Madrid,2022,10.1319808959961
45,Madrid,2023,10.2083406448364
45,Madrid,2024,10.6153144836426
45,Madrid,2025,11.1131658554077
45,Madrid,2026,11.5802936553955
45,Madrid,2027,11.9836330413818
45,Madrid,2028,12.344274520874
45,Madrid,2029,12.6110172271729
45,Madrid,2030,13.0695095062256
45,Madrid,2031,13.3692569732666
45,Madrid,2032,13.5742998123169
45,Madrid,2033,14.1791849136353
45,Madrid,2034,14.3219919204712
45,Madrid,2035,14.2794532775879
45,Madrid,2036,14.9268426895142
45,Madrid,2037,15.5910844802856
45,Madrid,2038,16.0972537994385
45,Madrid,2039,16.3086071014404
45,Madrid,2040,16.9482345581055
45,Madrid,2041,17.5408840179443
45,Madrid,2042,17.7411670684814
45,Madrid,2043,17.6933670043945
45,Madrid,2044,17.8977146148682
45,Madrid,2045,18.3416137695312
45,Madrid,2046,18.7103519439697
45,Madrid,2047,18.8666305541992
45,Madrid,2048,19.27170753479
45,Madrid,2049,19.6486377716064
45,Madrid,2050,19.9278507232666
45,Madrid,2051,20.5005416870117
45,Madrid,2052,20.7343292236328
45,Madrid,2053,21.1246204376221
45,Madrid,2054,21.1751079559326
45,Madrid,2055,21.2544536590576
45,Madrid,2056,21.3929405212402
45,Madrid,2057,21.6840362548828
45,Madrid,2058,21.8930168151855
45,Madrid,2059,22.3804454803467
45,Madrid,2060,22.4814949035645
45,Madrid,2061,23.1092643737793
45,Madrid,2062,23.6285400390625
45,Madrid,2063,23.4900207519531
45,Madrid,2064,23.8973293304443
45,Madrid,2065,24.2630157470703
45,Madrid,2066,24.2961883544922
45,Madrid,2067,24.4541778564453
45,Madrid,2068,24.6869411468506
45,Madrid,2069,24.8002853393555
45,Madrid,2070,24.8058986663818
45,Madrid,2071,24.9470443725586
45,Madrid,2072,25.2299499511719
45,Madrid,2073,26.158145904541
45,Madrid,2074,26.5444679260254
45,Madrid,2075,26.3910789489746
45,Madrid,2076,26.6094646453857
45,Madrid,2077,27.086856842041
45,Madrid,2078,27.3477668762207
45,Madrid,2079,27.3389873504639
45,Madrid,2080,27.5373249053955
45,Madrid,2081,27.7102870941162
45,Madrid,2082,28.1495685577393
45,Madrid,2083,28.2120819091797
45,Madrid,2084,28.452278137207
45,Madrid,2085,28.2928867340088
45,Berlin,1986,3.59421682357788
45,Berlin,1987,3.70673489570618
45,Berlin,1988,3.7392373085022
45,Berlin,1989,3.78756475448608
45,Berlin,1990,3.87002873420715
45,Berlin,1991,4.093337059021
45,Berlin,1992,4.23919057846069
45,Berlin,1993,4.33417272567749
45,Berlin,1994,4.41330003738403
45,Berlin,1995,4.49994897842407
45,Berlin,1996,4.5807785987854
45,Berlin,1997,4.74743461608887
45,Berlin,1998,4.72493839263916
45,Berlin,1999,4.87735462188721
45,Berlin,2000,5.01238012313843
45,Berlin,2001,5.09153699874878
45,Berlin,2002,5.39153718948364
45,Berlin,2003,5.30985736846924
45,Berlin,2004,5.13074064254761
45,Berlin,2005,5.21824979782104
45,Berlin,2006,5.30072259902954
45,Berlin,2007,5.2673807144165
45,Berlin,2008,5.21574640274048
45,Berlin,2009,5.30657148361206
45,Berlin,2010,5.54904985427856
45,Berlin,2011,5.80655241012573
45,Berlin,2012,5.99159669876099
45,Berlin,2013,6.22745275497437
45,Berlin,2014,6.61575508117676
45,Berlin,2015,6.71080493927002
45,Berlin,2016,6.96910858154297
45,Berlin,2017,7.15986585617065
45,Berlin,2018,7.0040168762207
45,Berlin,2019,7.23819160461426
45,Berlin,2020,7.41149997711182
45,Berlin,2021,7.1198525428772
45,Berlin,2022,7.25400638580322
45,Berlin,2023,7.26152753829956
45,Berlin,2024,7.44985961914062
45,Berlin,2025,7.80572748184204
45,Berlin,2026,7.86071586608887
45,Berlin,2027,8.025710105896
45,Berlin,2028,8.12657070159912
45,Berlin,2029,8.10074806213379
45,Berlin,2030,8.13909912109375
45,Berlin,2031,8.0374755859375
45,Berlin,2032,7.91832447052002
45,Berlin,2033,8.2241735458374
45,Berlin,2034,8.47338008880615
45,Berlin,2035,8.61336612701416
45,Berlin,2036,8.76665115356445
45,Berlin,2037,8.90749549865723
45,Berlin,2038,9.22911262512207
45,Berlin,2039,9.26492977142334
45,Berlin,2040,9.13329887390137
45,Berlin,2041,9.14246368408203
45,Berlin,2042,9.25909233093262
45,Berlin,2043,9.19907760620117
45,Berlin,2044,9.01904106140137
45,Berlin,2045,9.25813579559326
45,Berlin,2046,9.34314155578613
45,Berlin,2047,9.38655948638916
45,Berlin,2048,9.75154304504395
45,Berlin,2049,9.92987728118896
45,Berlin,2050,10.3523950576782
45,Berlin,2051,10.6207151412964
45,Berlin,2052,10.6065435409546
45,Berlin,2053,10.9007625579834
45,Berlin,2054,10.9982490539551
45,Berlin,2055,10.7415494918823
45,Berlin,2056,10.9557704925537
45,Berlin,2057,10.7749319076538
45,Berlin,2058,10.7699251174927
45,Berlin,2059,10.8749532699585
45,Berlin,2060,10.9807424545288
45,Berlin,2061,11.0023975372314
45,Berlin,2062,10.9790697097778
45,Berlin,2063,10.7673721313477
45,Berlin,2064,10.5906620025635
45,Berlin,2065,10.7189960479736
45,Berlin,2066,11.1265277862549
45,Berlin,2067,11.2115345001221
45,Berlin,2068,10.9648790359497
45,Berlin,2069,11.280704498291
45,Berlin,2070,11.4356546401978
45,Berlin,2071,11.3931465148926
45,Berlin,2072,11.5256567001343
45,Berlin,2073,11.6889591217041
45,Berlin,2074,11.6781902313232
45,Berlin,2075,11.6298627853394
45,Berlin,2076,11.4140272140503
45,Berlin,2077,11.1931457519531
45,Berlin,2078,11.1106548309326
45,Berlin,2079,11.0939979553223
45,Berlin,2080,10.8631582260132
45,Berlin,2081,11.1315269470215
45,Berlin,2082,11.3181762695312
45,Berlin,2083,11.3022632598877
45,Berlin,2084,11.3689498901367
45,Berlin,2085,11.5164756774902
