"city","year","value"
"Valencia","2040",18.0797939300537
"Valencia","2041",18.7808227539062
"Valencia","2042",19.7857208251953
"Valencia","2043",20.3717384338379
"Valencia","2044",20.587366104126
"Valencia","2045",21.3968410491943
"Valencia","2046",22.2638607025146
"Valencia","2047",23.0341529846191
"Valencia","2048",23.7287158966064
"Valencia","2049",24.6852588653564
"Valencia","2050",25.3823356628418
"Valencia","2051",26.2566146850586
"Valencia","2052",26.9618988037109
"Valencia","2053",27.5133476257324
"Valencia","2054",28.0842323303223
"Valencia","2055",29.3422908782959
"Valencia","2056",30.2555751800537
"Valencia","2057",30.7747249603271
"Valencia","2058",31.3265171051025
"Valencia","2059",32.3516159057617
"Valencia","2060",32.8927993774414
"Valencia","2061",33.708251953125
"Valencia","2062",34.4818458557129
"Valencia","2063",36.1223793029785
"Valencia","2064",36.9210166931152
"Valencia","2065",37.4597053527832
"Valencia","2066",38.0914001464844
"Valencia","2067",38.4457397460938
"Valencia","2068",39.5147399902344
"Valencia","2069",40.0330390930176
"Valencia","2070",40.801139831543
"Valencia","2071",41.5243301391602
"Valencia","2072",42.278564453125
"Valencia","2073",43.0680389404297
"Valencia","2074",44.2902488708496
"Valencia","2075",45.3633499145508
"Valencia","2076",45.9774436950684
"Valencia","2077",46.8730812072754
"Valencia","2078",47.8359909057617
"Valencia","2079",48.889820098877
"Valencia","2080",49.7102317810059
"Valencia","2081",50.002513885498
"Valencia","2082",50.7988624572754
"Valencia","2083",51.9950981140137
"Valencia","2084",53.1039848327637
"Valencia","2085",53.5917091369629
"Madrid","1986",3.60244941711426
"Madrid","1987",3.75350689888
"Madrid","1988",3.9431676864624
"Madrid","1989",3.70323848724365
"Madrid","1990",3.81729507446289
"Madrid","1991",4.07619905471802
"Madrid","1992",4.28317260742188
"Madrid","1993",4.5954418182373
"Madrid","1994",4.6935453414917
"Madrid","1995",5.02820491790771
"Madrid","1996",5.13941669464111
"Madrid","1997",5.3654408454895
"Madrid","1998",5.53017711639404
"Madrid","1999",5.65161895751953
"Madrid","2000",5.98078966140747
"Madrid","2001",6.40529489517212
"Madrid","2002",6.56325054168701
"Madrid","2003",6.8210129737854
"Madrid","2004",7.05847549438477
"Madrid","2005",7.32969808578491
"Madrid","2006",7.555344581604
"Madrid","2007",7.84193420410156
"Madrid","2008",8.15818881988525
"Madrid","2009",8.45808029174805
"Madrid","2010",8.96902370452881
"Madrid","2011",9.11909866333008
"Madrid","2012",9.38587474822998
"Madrid","2013",9.98239994049072
"Madrid","2014",10.2121753692627
"Madrid","2015",10.0844392776489
"Madrid","2016",10.2206516265869
"Madrid","2017",10.5727405548096
"Madrid","2018",10.7314519882202
"Madrid","2019",11.2682676315308
"Madrid","2020",11.6993265151978
"Madrid","2021",12.0233449935913
"Madrid","2022",12.5627708435059
"Madrid","2023",12.7865209579468
"Madrid","2024",13.0033464431763
"Madrid","2025",13.3630056381226
"Madrid","2026",14.0280437469482
"Madrid","2027",14.5085067749023
"Madrid","2028",14.9428558349609
"Madrid","2029",15.6552839279175
"Madrid","2030",16.2199440002441
"Madrid","2031",16.4705486297607
"Madrid","2032",17.0921840667725
"Madrid","2033",17.3576831817627
"Madrid","2034",17.8379459381104
"Madrid","2035",17.995792388916
"Madrid","2036",18.6137084960938
"Madrid","2037",19.37353515625
"Madrid","2038",20.1045608520508
"Madrid","2039",20.6759262084961
"Madrid","2040",21.3985080718994
"Madrid","2041",22.2028636932373
"Madrid","2042",22.8714275360107
"Madrid","2043",23.5879001617432
"Madrid","2044",24.3819580078125
"Madrid","2045",25.4008235931396
"Madrid","2046",26.2569923400879
"Madrid","2047",27.0859622955322
"Madrid","2048",27.6571350097656
"Madrid","2049",28.3228549957275
"Madrid","2050",28.7751960754395
"Madrid","2051",29.9125823974609
"Madrid","2052",30.75514793396
"Madrid","2053",31.4828414916992
"Madrid","2054",32.4396896362305
"Madrid","2055",33.5106353759766
"Madrid","2056",34.3446502685547
"Madrid","2057",35.2994842529297
"Madrid","2058",36.1409225463867
"Madrid","2059",36.9623146057129
"Madrid","2060",37.7312889099121
"Madrid","2061",39.0121231079102
"Madrid","2062",39.9155960083008
"Madrid","2063",41.4378623962402
"Madrid","2064",42.4364280700684
"Madrid","2065",43.8902778625488
"Madrid","2066",44.8339538574219
"Madrid","2067",45.5863189697266
"Madrid","2068",46.6896095275879
"Madrid","2069",47.6110000610352
"Madrid","2070",48.3570175170898
"Madrid","2071",49.201904296875
"Madrid","2072",50.219554901123
"Madrid","2073",50.8853073120117
"Madrid","2074",51.819393157959
"Madrid","2075",52.8578796386719
"Madrid","2076",53.4880676269531
"Madrid","2077",54.4762840270996
"Madrid","2078",55.7582931518555
"Madrid","2079",56.9672737121582
"Madrid","2080",58.102954864502
"Madrid","2081",58.6090049743652
"Madrid","2082",59.109317779541
"Madrid","2083",60.1665077209473
"Madrid","2084",61.0727195739746
"Madrid","2085",61.6106033325195
"Berlin","1986",3.59421682357788
"Berlin","1987",3.70673489570618
"Berlin","1988",3.7392373085022
"Berlin","1989",3.78756475448608
"Berlin","1990",3.87002873420715
"Berlin","1991",4.093337059021
"Berlin","1992",4.16666460037231
"Berlin","1993",4.27501678466797
"Berlin","1994",4.53414297103882
"Berlin","1995",4.6124587059021
"Berlin","1996",4.74746465682983
"Berlin","1997",4.87412643432617
"Berlin","1998",4.72997522354126
"Berlin","1999",4.75244188308716
"Berlin","2000",5.20659923553467
"Berlin","2001",5.32245397567749
"Berlin","2002",5.51328945159912
"Berlin","2003",5.45992517471313
"Berlin","2004",5.27665138244629
"Berlin","2005",5.41912126541138
"Berlin","2006",5.46076917648315
"Berlin","2007",5.50659275054932
"Berlin","2008",5.53994512557983
"Berlin","2009",5.55078220367432
"Berlin","2010",5.66744041442871
"Berlin","2011",6.07653665542603
"Berlin","2012",6.18321657180786
"Berlin","2013",6.4499020576477
"Berlin","2014",6.50738573074341
"Berlin","2015",6.5607008934021
"Berlin","2016",6.71487712860107
"Berlin","2017",6.6723222732544
"Berlin","2018",6.96400785446167
"Berlin","2019",7.13485097885132
"Berlin","2020",7.29150295257568
"Berlin","2021",7.20152807235718
"Berlin","2022",7.26487922668457
"Berlin","2023",7.20487356185913
"Berlin","2024",6.98156499862671
"Berlin","2025",7.17662572860718
"Berlin","2026",7.10078430175781
"Berlin","2027",7.12493419647217
"Berlin","2028",7.55153894424438
"Berlin","2029",7.6432056427002
"Berlin","2030",7.56152582168579
"Berlin","2031",7.59066390991211
"Berlin","2032",7.64983892440796
"Berlin","2033",7.71984004974365
"Berlin","2034",7.79233646392822
"Berlin","2035",7.8948974609375
"Berlin","2036",8.21988677978516
"Berlin","2037",8.43986892700195
"Berlin","2038",8.49404525756836
"Berlin","2039",8.79737949371338
"Berlin","2040",9.09813213348389
"Berlin","2041",9.58318710327148
"Berlin","2042",9.84065914154053
"Berlin","2043",10.1764583587646
"Berlin","2044",10.3414602279663
"Berlin","2045",10.3673210144043
"Berlin","2046",10.7455987930298
"Berlin","2047",10.9214296340942
"Berlin","2048",10.8880767822266
"Berlin","2049",11.1080589294434
"Berlin","2050",11.3005657196045
"Berlin","2051",11.2872142791748
"Berlin","2052",11.673023223877
"Berlin","2053",11.9146900177002
"Berlin","2054",12.3697166442871
"Berlin","2055",12.4355030059814
"Berlin","2056",13.0196676254272
"Berlin","2057",13.4355602264404
"Berlin","2058",13.4347677230835
"Berlin","2059",13.7472286224365
"Berlin","2060",13.8013944625854
"Berlin","2061",14.130521774292
"Berlin","2062",14.3646945953369
"Berlin","2063",15.1155462265015
"Berlin","2064",15.3188724517822
"Berlin","2065",15.6362829208374
"Berlin","2066",15.786283493042
"Berlin","2067",16.0688648223877
"Berlin","2068",16.5129661560059
"Berlin","2069",16.7846622467041
"Berlin","2070",16.9822368621826
"Berlin","2071",16.5880565643311
"Berlin","2072",16.8464183807373
"Berlin","2073",16.9065113067627
"Berlin","2074",17.0256443023682
"Berlin","2075",17.8222789764404
"Berlin","2076",17.9814338684082
"Berlin","2077",18.3014640808105
"Berlin","2078",18.7814807891846
"Berlin","2079",19.4265308380127
"Berlin","2080",19.8881702423096
"Berlin","2081",20.382381439209
"Berlin","2082",20.5898914337158
"Berlin","2083",20.7298851013184
"Berlin","2084",20.855640411377
"Berlin","2085",20.9606781005859
